run_id,method,map_id,workload,n_agents,seed,selector_seed,event_delay,guidance_scale,horizon,completed,throughput,post_shift_completed_100,post_shift_throughput_100,post_shift_wait_rate_100,stale_fraction_auc,version_lag_auc,repair_event_count,repair_rebind_count,unique_field_build_count,new_task_rebind_count,new_task_unique_field_build_count,guidance_generation_seconds,exposure_seconds,repair_field_build_seconds,new_task_field_build_seconds,executor_seconds,wall_time_seconds,collision_count,deadlocked,trace_hash,task_tape_hash
34a83b1b5b9ec260,random_25,two_corridor,abrupt,24,206,4307,0,2.0,400,80,0.2,35,0.35,0.13125,0.4626984126984127,0.4626984126984127,1,6,5,80,63,0.000103917,0.000206333,0.000535917,0.006740002,0.019024498999999993,0.029104666,0,False,a815335a47d89442,09e2fc4210499fc2
edfe538f86fb6d09,top_10,two_corridor,abrupt,24,206,0,0,2.0,400,129,0.3225,41,0.41,0.12,0.291468253968254,0.291468253968254,1,3,3,129,88,0.000103208,0.00020575,0.000321375,0.009346590999999994,0.019200659000000005,0.031706292,0,False,76a97784f6daef01,09e2fc4210499fc2
6d24ca2787959976,top_25,two_corridor,abrupt,24,206,0,0,2.0,400,144,0.36,36,0.36,0.19958333333333333,0.15674603174603174,0.15674603174603174,1,6,6,143,92,0.000101833,0.000210917,0.000640375,0.009814499999999999,0.019655037000000014,0.032991916,0,False,8e055a8ae502005e,09e2fc4210499fc2
42d540a92cdd3656,repair_all,two_corridor,abrupt,24,206,0,0,2.0,400,45,0.1125,9,0.09,0.19041666666666668,0.0,0.0,1,24,23,45,34,0.0001055,0.000206417,0.0024437929999999997,0.0036548350000000004,0.019735958000000012,0.028759042,0,True,541e00f8e20998df,09e2fc4210499fc2
96a38250771d27cb,no_update,two_corridor,abrupt,24,207,0,0,2.0,400,93,0.2325,20,0.2,0.18625,0.0,0.0,0,0,0,93,51,0.0,0.0,0.0,0.005412171000000001,0.01942954300000002,0.0272285,0,False,2f2e9c7a2e274166,9a440577b2342fa8
01ff315ee84d94e5,lazy_0,two_corridor,abrupt,24,207,0,0,2.0,400,146,0.365,60,0.6,0.13833333333333334,0.2222222222222222,0.2222222222222222,1,0,0,146,82,0.000104917,0.000205125,0.0,0.008805418999999997,0.01959104800000002,0.031148958,0,False,69a7dafcecfdafb4,9a440577b2342fa8
4ee6020f85efdfc1,random_10,two_corridor,abrupt,24,207,1701,0,2.0,400,152,0.38,43,0.43,0.11875,0.4305555555555556,0.4305555555555556,1,3,3,151,83,0.000107958,0.000205875,0.000322792,0.008872338,0.019433300000000014,0.031465,0,False,9342b2b8c4710eba,9a440577b2342fa8
11adfd0c436c0394,random_10,two_corridor,abrupt,24,207,2903,0,2.0,400,117,0.2925,30,0.3,0.12833333333333333,0.2925347222222222,0.2925347222222222,1,3,2,117,65,0.000104,0.000205334,0.00021775,0.007058375999999999,0.019623455999999997,0.029695833,0,False,9f29d76a965eade4,9a440577b2342fa8
30191e327f84af8a,random_10,two_corridor,abrupt,24,207,4307,0,2.0,400,146,0.365,33,0.33,0.15041666666666667,0.5620659722222222,0.5620659722222222,1,3,3,146,80,0.000101292,0.000203666,0.000324207,0.008673874000000003,0.019326459,0.031122417,0,False,49334a7c5497d5a5,9a440577b2342fa8
854f908cc06d6108,random_25,two_corridor,abrupt,24,207,1701,0,2.0,400,132,0.33,29,0.29,0.14375,0.17643229166666666,0.17643229166666666,1,6,6,132,72,0.000114625,0.000219292,0.0006382520000000001,0.007679707,0.022054837999999986,0.033288417,0,False,2afe30a5cbb35451,9a440577b2342fa8
60bf19a4d0932701,random_25,two_corridor,abrupt,24,207,2903,0,2.0,400,149,0.3725,50,0.5,0.14708333333333334,0.197265625,0.197265625,1,6,5,149,87,0.000102291,0.000201,0.0005290830000000001,0.009255293999999996,0.019354417999999984,0.031968,0,False,d4f61500dff29cef,9a440577b2342fa8
e9ee1d8a35d3d661,random_25,two_corridor,abrupt,24,207,4307,0,2.0,400,140,0.35,28,0.28,0.16291666666666665,0.16514756944444445,0.16514756944444445,1,6,6,139,79,0.000102166,0.000202209,0.0006527910000000001,0.008424376999999999,0.01963920899999998,0.031545167,0,False,834047a659c302e7,9a440577b2342fa8
b707ecf11f6c8188,top_10,two_corridor,abrupt,24,207,0,0,2.0,400,140,0.35,39,0.39,0.15666666666666668,0.1325954861111111,0.1325954861111111,1,3,3,140,78,0.000116833,0.000208792,0.000331333,0.008330912999999999,0.019469201999999994,0.030979417,0,False,fd9d652c9f03fad3,9a440577b2342fa8
26eb5612b0f4d276,top_25,two_corridor,abrupt,24,207,0,0,2.0,400,132,0.33,43,0.43,0.17916666666666667,0.08875868055555557,0.08875868055555557,1,6,6,132,73,0.0001005,0.000201583,0.000640084,0.007788916999999997,0.01928629999999999,0.030492667,0,False,efeaecb1914c5181,9a440577b2342fa8
8135cdc695757532,repair_all,two_corridor,abrupt,24,207,0,0,2.0,400,136,0.34,43,0.43,0.17708333333333334,0.0,0.0,1,24,21,133,76,0.00010075,0.000202959,0.0022274569999999995,0.008064334,0.01964128700000001,0.032849167,0,False,b7f30ed7b2c673ce,9a440577b2342fa8
9db1be38c93c3c72,no_update,two_corridor,abrupt,24,208,0,0,2.0,400,53,0.1325,18,0.18,0.1675,0.0,0.0,0,0,0,53,37,0.0,0.0,0.0,0.003951333,0.019300506000000016,0.025638042,0,False,6a2aa14615bdc763,5e2688c5162899ad
588785287bfe4927,lazy_0,two_corridor,abrupt,24,208,0,0,2.0,400,89,0.2225,31,0.31,0.14291666666666666,0.35015290519877673,0.35015290519877673,1,0,0,89,63,0.000100333,0.00022025,0.0,0.006725453,0.019288444000000016,0.028795916,0,False,284a7e8d77025191,5e2688c5162899ad
cf1cf09c4cec8c85,random_10,two_corridor,abrupt,24,208,1701,0,2.0,400,102,0.255,47,0.47,0.15458333333333332,0.19896788990825687,0.19896788990825687,1,3,2,101,66,0.00024875,0.000215917,0.00021316599999999998,0.006946792000000001,0.019331514999999987,0.029418333,0,False,bcf730cd36498314,5e2688c5162899ad
258ccfcb1c56116e,random_10,two_corridor,abrupt,24,208,2903,0,2.0,400,58,0.145,23,0.23,0.14666666666666667,0.5454892966360857,0.5454892966360857,1,3,3,58,41,0.000102875,0.000211209,0.000316959,0.004352209000000001,0.018965371000000005,0.026384583,0,False,ce899ab1a61a589e,5e2688c5162899ad
1dfb9e5a7c3914e9,random_10,two_corridor,abrupt,24,208,4307,0,2.0,400,138,0.345,41,0.41,0.14208333333333334,0.23031345565749237,0.23031345565749237,1,3,3,138,82,0.000101458,0.000213834,0.000319417,0.008806911,0.019332637000000003,0.031298541,0,False,01ca10a643020795,5e2688c5162899ad
556f5242a9670e8f,random_25,two_corridor,abrupt,24,208,1701,0,2.0,400,42,0.105,17,0.17,0.15666666666666668,0.5575305810397554,0.5575305810397554,1,6,5,42,30,0.000100959,0.00021225,0.000527751,0.003190999,0.018479047,0.024950084,0,True,c53851c0905478f9,5e2688c5162899ad
de043d1e936925a4,random_25,two_corridor,abrupt,24,208,2903,0,2.0,400,92,0.23,36,0.36,0.16958333333333334,0.20623088685015292,0.20623088685015292,1,6,5,92,64,9.9542e-05,0.000213208,0.0005306660000000001,0.0068318369999999995,0.019237739999999996,0.029403458,0,False,4291de3084b80222,5e2688c5162899ad
5fbbd3a866cf88e7,random_25,two_corridor,abrupt,24,208,4307,0,2.0,400,102,0.255,25,0.25,0.15041666666666667,0.3331422018348624,0.3331422018348624,1,6,6,102,70,0.000100292,0.000215416,0.000645292,0.007516704000000001,0.019249622,0.030239959,0,False,6fb80067026f034e,5e2688c5162899ad
0940a8d393844d59,top_10,two_corridor,abrupt,24,208,0,0,2.0,400,116,0.29,32,0.32,0.135,0.4378822629969419,0.4378822629969419,1,3,2,115,73,0.000100375,0.000212542,0.000214292,0.007765125000000001,0.01917732900000001,0.029985083,0,False,cd2dfc26e863df50,5e2688c5162899ad
c30da3a1b865c4cc,top_25,two_corridor,abrupt,24,208,0,0,2.0,400,94,0.235,14,0.14,0.14958333333333335,0.2595565749235474,0.2595565749235474,1,6,5,94,66,9.9333e-05,0.000211042,0.0005328339999999999,0.00704729,0.01926154200000001,0.029667208,0,False,93442d84f2a1994d,5e2688c5162899ad
cd25ee9e79d83f42,repair_all,two_corridor,abrupt,24,208,0,0,2.0,400,97,0.2425,27,0.27,0.18416666666666667,0.0,0.0,1,24,19,97,67,9.9875e-05,0.000212041,0.0019993320000000004,0.007101126000000002,0.019655326999999986,0.031741042,0,False,ac7dab46219b2f95,5e2688c5162899ad
6e04ac1d0acc2417,no_update,two_corridor,abrupt,24,209,0,0,2.0,400,109,0.2725,7,0.07,0.17666666666666667,0.0,0.0,0,0,0,107,66,0.0,0.0,0.0,0.007074581999999999,0.01969288900000001,0.029257708,0,False,8daa28991c6c072b,9459a6d1a68e054b
013e400f33e448e3,lazy_0,two_corridor,abrupt,24,209,0,0,2.0,400,122,0.305,23,0.23,0.15,0.635519801980198,0.635519801980198,1,0,0,121,77,0.000103875,0.000223708,0.0,0.008219414000000001,0.019367792999999998,0.030349583,0,False,5e013316adc40304,9459a6d1a68e054b
d91ea83cddafedc2,random_10,two_corridor,abrupt,24,209,1701,0,2.0,400,101,0.2525,25,0.25,0.155,0.2755775577557756,0.2755775577557756,1,3,3,101,62,0.000100625,0.000223333,0.00032099900000000003,0.0066252920000000005,0.019572882999999985,0.02927675,0,False,e95a32ec311e3501,9459a6d1a68e054b
6906d0e84a23d996,random_10,two_corridor,abrupt,24,209,2903,0,2.0,400,100,0.25,18,0.18,0.16458333333333333,0.6522277227722773,0.6522277227722773,1,3,3,100,62,0.000137375,0.000235209,0.000330917,0.006925872,0.020091628000000004,0.030392834,0,False,852d67cde0e34932,9459a6d1a68e054b
b9ae2c91bcad3d24,random_10,two_corridor,abrupt,24,209,4307,0,2.0,400,80,0.2,6,0.06,0.1575,0.5985973597359736,0.5985973597359736,1,3,3,80,45,0.000122375,0.00024825,0.000338292,0.005018377,0.01971245700000001,0.028030458,0,False,38fd04d4d95a9c10,9459a6d1a68e054b
d615e4ce2dfaae81,random_25,two_corridor,abrupt,24,209,1701,0,2.0,400,112,0.28,29,0.29,0.15916666666666668,0.17698019801980197,0.17698019801980197,1,6,6,112,71,0.000141167,0.000232458,0.000657999,0.007956294999999997,0.020199487,0.031807708,0,False,23853c2aae46eda6,9459a6d1a68e054b
3dead92aad8623ac,random_25,two_corridor,abrupt,24,209,2903,0,2.0,400,113,0.2825,27,0.27,0.15583333333333332,0.5612623762376238,0.5612623762376238,1,6,6,113,74,0.000140833,0.000233917,0.000656042,0.008123203,0.019980910999999994,0.031830166,0,False,e58dd9633a0b2706,9459a6d1a68e054b
f31ba6d10d897cea,random_25,two_corridor,abrupt,24,209,4307,0,2.0,400,127,0.3175,33,0.33,0.165,0.11757425742574257,0.11757425742574257,1,6,6,126,81,0.00013075,0.000226917,0.000639707,0.008804043999999999,0.02053607700000001,0.033097459,0,False,9413c8a26c8fc7ce,9459a6d1a68e054b
7abcce9961541f15,top_10,two_corridor,abrupt,24,209,0,0,2.0,400,103,0.2575,6,0.06,0.1825,0.6627475247524752,0.6627475247524752,1,3,3,101,62,0.000130375,0.000223791,0.000324958,0.006812539,0.01977603899999999,0.029874625,0,False,1befcb9246a28d0e,9459a6d1a68e054b
4ac43f1501693321,top_25,two_corridor,abrupt,24,209,0,0,2.0,400,153,0.3825,36,0.36,0.17083333333333334,0.12025577557755776,0.12025577557755776,1,6,6,152,95,0.000161958,0.000238667,0.000665833,0.010113375999999999,0.020024282999999993,0.03377375,0,False,aec330e152c30ebf,9459a6d1a68e054b
897f6e0be87b043a,repair_all,two_corridor,abrupt,24,209,0,0,2.0,400,125,0.3125,24,0.24,0.18541666666666667,0.0,0.0,1,24,22,125,78,0.000104958,0.000221166,0.002328539999999999,0.008275208,0.019874550000000005,0.033450291,0,False,e1706263f8135bc2,9459a6d1a68e054b
92f3e76a0f7f604e,no_update,two_corridor,abrupt,24,210,0,0,2.0,400,101,0.2525,37,0.37,0.19375,0.0,0.0,0,0,0,101,67,0.0,0.0,0.0,0.007104167000000001,0.019387200000000007,0.028893833,0,False,4cb119e345e7e36f,6844c9446874c975
f1118264f20633bb,lazy_0,two_corridor,abrupt,24,210,0,0,2.0,400,136,0.34,43,0.43,0.13541666666666666,0.24004065040650407,0.24004065040650407,1,0,0,136,81,0.00010325,0.000215792,0.0,0.008635627999999998,0.019468043999999986,0.030886833,0,False,8fac4b625f965d17,6844c9446874c975
6393624c7adb07a9,random_10,two_corridor,abrupt,24,210,1701,0,2.0,400,106,0.265,43,0.43,0.14375,0.22134146341463415,0.22134146341463415,1,3,3,106,67,0.000111125,0.00021975,0.000320333,0.007122419000000001,0.019603468999999995,0.029882833,0,False,f55c9ae6f6152d00,6844c9446874c975
671dcfdeb689021c,random_10,two_corridor,abrupt,24,210,2903,0,2.0,400,108,0.27,33,0.33,0.15333333333333332,0.4823170731707317,0.4823170731707317,1,3,3,108,68,0.000101958,0.000217542,0.0003195,0.007211713000000003,0.01911741400000001,0.029443541,0,False,a663174ec48d35cf,6844c9446874c975
f1ab0925c5a9464e,random_10,two_corridor,abrupt,24,210,4307,0,2.0,400,102,0.255,32,0.32,0.17208333333333334,0.15,0.15,1,3,3,102,68,0.000101542,0.000214541,0.00031775,0.007207459999999996,0.019268043,0.029582458,0,False,e6179a5e461a02f8,6844c9446874c975
d1c1b45ca6d03bbe,random_25,two_corridor,abrupt,24,210,1701,0,2.0,400,125,0.3125,54,0.54,0.15375,0.11483739837398374,0.11483739837398374,1,6,6,125,80,9.8916e-05,0.000212208,0.000639959,0.008518415,0.019285287999999998,0.031272417,0,False,1563fe52deeb1506,6844c9446874c975
7712e928d48eb986,random_25,two_corridor,abrupt,24,210,2903,0,2.0,400,105,0.2625,28,0.28,0.15166666666666667,0.5707317073170731,0.5707317073170731,1,6,6,104,65,0.000100708,0.000214041,0.0006407920000000001,0.006965498,0.019350210999999996,0.029791334,0,False,631b3ac073c9d199,6844c9446874c975
53d5764bc56a1bba,random_25,two_corridor,abrupt,24,210,4307,0,2.0,400,124,0.31,38,0.38,0.15166666666666667,0.17682926829268292,0.17682926829268292,1,6,5,124,80,0.000102459,0.000217625,0.000553084,0.008583124,0.019897797999999998,0.031949208,0,False,f799e890b294555b,6844c9446874c975
98485613401b121d,top_10,two_corridor,abrupt,24,210,0,0,2.0,400,127,0.3175,39,0.39,0.11875,0.49918699186991866,0.49918699186991866,1,3,3,127,75,0.0001015,0.000216875,0.0003185,0.00803695,0.019283831000000036,0.030426708,0,False,3fe3d49d3297d1d2,6844c9446874c975
8829249377c04450,top_25,two_corridor,abrupt,24,210,0,0,2.0,400,136,0.34,28,0.28,0.15083333333333335,0.32865853658536587,0.32865853658536587,1,6,6,135,82,0.000109208,0.000217166,0.000642251,0.008895917,0.019749834999999997,0.032212875,0,False,97d5ed37c8f6d519,6844c9446874c975
6e693ae24b46f4de,repair_all,two_corridor,abrupt,24,210,0,0,2.0,400,103,0.2575,20,0.2,0.1775,0.0,0.0,1,24,22,103,68,0.00011825,0.0002235,0.0023604169999999996,0.007385830000000002,0.020433046000000017,0.033246541,0,False,0275b62413a361b2,6844c9446874c975
fab69c1ee5eaf6c6,no_update,two_corridor,abrupt,24,211,0,0,2.0,400,79,0.1975,21,0.21,0.17833333333333334,0.0,0.0,0,0,0,79,56,0.0,0.0,0.0,0.006033666,0.01990649499999999,0.02836825,0,False,24dbf5ee186201ab,3fba60b0d3b1eaca
db1b46c5f91af5ce,lazy_0,two_corridor,abrupt,24,211,0,0,2.0,400,124,0.31,31,0.31,0.14666666666666667,0.49093364197530864,0.49093364197530864,1,0,0,122,74,0.000107958,0.000201667,0.0,0.007945459000000005,0.019473743999999998,0.03022425,0,False,faba4efca36f46cf,3fba60b0d3b1eaca
7ca5e5c9916842ee,random_10,two_corridor,abrupt,24,211,1701,0,2.0,400,141,0.3525,40,0.4,0.14666666666666667,0.22145061728395063,0.22145061728395063,1,3,3,140,76,0.000103666,0.000201417,0.00032912400000000003,0.008179038000000001,0.019641000999999984,0.031032083,0,False,6f00f7edc8d82c1c,3fba60b0d3b1eaca
f58551d1de15b98d,random_10,two_corridor,abrupt,24,211,2903,0,2.0,400,91,0.2275,25,0.25,0.17458333333333334,0.38908179012345684,0.38908179012345684,1,3,3,91,62,0.00010025,0.000201208,0.000324334,0.006571585000000001,0.019202418999999995,0.028925333,0,False,9c6c5591fb7a4c74,3fba60b0d3b1eaca
147ba73a1a2f2496,random_10,two_corridor,abrupt,24,211,4307,0,2.0,400,130,0.325,50,0.5,0.12791666666666668,0.20910493827160492,0.20910493827160492,1,3,3,130,74,0.000105917,0.000200958,0.00031670799999999996,0.007945919999999999,0.019563005999999987,0.030707459,0,False,cc47b0666860c1e0,3fba60b0d3b1eaca
c1d0909a18133e42,random_25,two_corridor,abrupt,24,211,1701,0,2.0,400,83,0.2075,22,0.22,0.1475,0.543016975308642,0.543016975308642,1,6,6,83,60,0.000105125,0.000205334,0.000633499,0.006429831999999998,0.018945925000000013,0.028841583,0,False,d78606f706e46bff,3fba60b0d3b1eaca
4e93c45dcfd49c90,random_25,two_corridor,abrupt,24,211,2903,0,2.0,400,105,0.2625,14,0.14,0.19916666666666666,0.6471836419753086,0.6471836419753086,1,6,6,104,66,0.000108833,0.000206,0.0006497089999999999,0.007060165000000001,0.019473539999999998,0.030062125,0,False,b3d29a08ed858f45,3fba60b0d3b1eaca
38c60650270c68b1,random_25,two_corridor,abrupt,24,211,4307,0,2.0,400,104,0.26,28,0.28,0.13,0.4891975308641975,0.4891975308641975,1,6,6,104,64,0.000115084,0.000205792,0.0006317079999999999,0.0068078279999999975,0.019550421999999998,0.029864334,0,False,d1b1a65af24c6906,3fba60b0d3b1eaca
0913bf327f8b9b8f,top_10,two_corridor,abrupt,24,211,0,0,2.0,400,113,0.2825,31,0.31,0.17083333333333334,0.17264660493827158,0.17264660493827158,1,3,3,113,73,0.000101125,0.000202916,0.000319542,0.007839833000000003,0.01971608399999999,0.030674916,0,False,016036f4ff5b6fdb,3fba60b0d3b1eaca
49cf096c4bac8867,top_25,two_corridor,abrupt,24,211,0,0,2.0,400,133,0.3325,29,0.29,0.15416666666666667,0.10667438271604938,0.10667438271604938,1,6,6,133,70,0.000122084,0.000213166,0.0006596250000000001,0.007521912999999999,0.019810577999999995,0.030921209,0,False,7dfcd3683bc032f5,3fba60b0d3b1eaca
5c42c71866b84e74,repair_all,two_corridor,abrupt,24,211,0,0,2.0,400,89,0.2225,13,0.13,0.18541666666666667,0.0,0.0,1,24,22,89,62,0.000110458,0.000212333,0.0023738730000000003,0.006647121999999999,0.020205706999999996,0.032256209,0,False,9e076b818e9adcf9,3fba60b0d3b1eaca
4ad0819bd607a803,no_update,two_corridor,recurring,24,200,0,0,2.0,400,126,0.315,31,0.31,0.18958333333333333,0.0,0.0,0,0,0,125,75,0.0,0.0,0.0,0.008098207999999999,0.020010205999999985,0.030718625,0,False,d4085c36bdc2feb9,cd836674c6c49f8d
8d60a15817b585b7,lazy_0,two_corridor,recurring,24,200,0,0,2.0,400,143,0.3575,59,0.59,0.14,0.3890977443609023,0.3890977443609023,2,0,0,143,95,0.000210333,0.000368333,0.0,0.010266704999999996,0.01942636900000001,0.032915458,0,False,f6ec3f9334ec27e3,cd836674c6c49f8d
04dd8b229524dc1a,random_10,two_corridor,recurring,24,200,1701,0,2.0,400,145,0.3625,35,0.35,0.16833333333333333,0.1300125313283208,0.1300125313283208,2,6,6,145,103,0.000206834,0.000368125,0.0006387910000000001,0.011042252999999998,0.01994896899999999,0.034970583,0,False,9a59d5c4dc060422,cd836674c6c49f8d
b077b7788889f66f,random_10,two_corridor,recurring,24,200,2903,0,2.0,400,181,0.4525,62,0.62,0.14291666666666666,0.2567355889724311,0.2567355889724311,2,6,6,179,120,0.000204917,0.000381417,0.000635334,0.012826207999999997,0.01991579000000001,0.036735709,0,False,1279accb69526d48,cd836674c6c49f8d
8fa2339807fdedf2,random_10,two_corridor,recurring,24,200,4307,0,2.0,400,197,0.4925,72,0.72,0.10666666666666667,0.11168546365914786,0.11168546365914786,2,6,6,197,119,0.000219708,0.00035258399999999997,0.0006647929999999999,0.012827419,0.019849505,0.036717166,0,False,95e8421c670fd342,cd836674c6c49f8d
8cbc848545ce5486,random_25,two_corridor,recurring,24,200,1701,0,2.0,400,118,0.295,39,0.39,0.15,0.16901629072681706,0.16901629072681706,2,12,11,118,85,0.00020529199999999999,0.00037216699999999996,0.0011832090000000002,0.009099340000000001,0.019842577999999986,0.033433209,0,False,5c2636d2992b7cb8,cd836674c6c49f8d
41e2c7adb1934534,random_25,two_corridor,recurring,24,200,2903,0,2.0,400,117,0.2925,41,0.41,0.16458333333333333,0.3081140350877193,0.3081140350877193,2,12,12,117,84,0.000205833,0.000373709,0.001276335,0.009043419999999998,0.01949138200000001,0.033107792,0,False,852c90b54ccd6722,cd836674c6c49f8d
1714eac9f16fd726,random_25,two_corridor,recurring,24,200,4307,0,2.0,400,165,0.4125,55,0.55,0.15208333333333332,0.08333333333333334,0.08333333333333334,2,12,12,165,112,0.000356042,0.000355959,0.001281458,0.011980455000000003,0.01996936099999999,0.036754417,0,False,690a73405374cf9d,cd836674c6c49f8d
2ba0663c37852eaf,top_10,two_corridor,recurring,24,200,0,0,2.0,400,132,0.33,52,0.52,0.17,0.3240914786967418,0.3240914786967418,2,6,6,132,90,0.000212791,0.000355499,0.000642416,0.009587128000000006,0.022376935000000032,0.035849625,0,False,5e7be7de8d65736b,cd836674c6c49f8d
6b7e15917363c7aa,top_25,two_corridor,recurring,24,200,0,0,2.0,400,166,0.415,52,0.52,0.16166666666666665,0.08098370927318296,0.08098370927318296,2,12,12,166,112,0.000200417,0.000333209,0.0012885400000000001,0.011931330999999995,0.019868657999999997,0.03637225,0,False,eb8eae59e81849a8,cd836674c6c49f8d
7763474e95d64c40,repair_all,two_corridor,recurring,24,200,0,0,2.0,400,118,0.295,37,0.37,0.18791666666666668,0.0,0.0,2,48,40,118,85,0.000205668,0.000353584,0.004184748,0.009122164999999998,0.020020004000000015,0.036861083,0,False,43abd3ee2f778dba,cd836674c6c49f8d
9ade2f1677aed8ce,no_update,two_corridor,recurring,24,201,0,0,2.0,400,83,0.2075,21,0.21,0.18875,0.0,0.0,0,0,0,82,51,0.0,0.0,0.0,0.005491585999999999,0.019692636000000013,0.02775325,0,False,3505797ab57def86,de45d5b04d4f22a8
c143afbb0cc37507,lazy_0,two_corridor,recurring,24,201,0,0,2.0,400,125,0.3125,20,0.2,0.1575,0.5222125435540069,0.6212253193960511,2,0,0,125,98,0.000211625,0.000388958,0.0,0.010456089000000003,0.019262468000000015,0.032994,0,False,f7aaf79a69ec52d8,de45d5b04d4f22a8
3179ae892e9e940b,random_10,two_corridor,recurring,24,201,1701,0,2.0,400,158,0.395,54,0.54,0.155,0.28237514518002327,0.28237514518002327,2,6,6,158,113,0.000244541,0.000370583,0.000672249,0.012189633000000004,0.020317374999999995,0.036656959,0,False,c3df86ebe4ab1362,de45d5b04d4f22a8
e0b8c15ce4bc680d,random_10,two_corridor,recurring,24,201,2903,0,2.0,400,154,0.385,24,0.24,0.16791666666666666,0.42276422764227645,0.43016840882694546,2,6,6,154,110,0.00021275,0.00040737499999999997,0.000651833,0.011828246000000004,0.01990821199999999,0.035809584,0,False,cd792400d9fc6925,de45d5b04d4f22a8
48a40a8f9805f8a8,random_10,two_corridor,recurring,24,201,4307,0,2.0,400,135,0.3375,47,0.47,0.15083333333333335,0.44831591173054586,0.44831591173054586,2,6,6,135,103,0.00023666600000000001,0.000412542,0.00065571,0.011198713,0.02049537299999998,0.035814125,0,False,6ce7c5188a41a1a4,de45d5b04d4f22a8
74ffe9d8953c4b1d,random_25,two_corridor,recurring,24,201,1701,0,2.0,400,121,0.3025,19,0.19,0.15791666666666668,0.5034843205574913,0.514808362369338,2,12,12,120,93,0.000217291,0.000373209,0.0012827889999999999,0.009962831999999998,0.019146326000000005,0.033745041,0,False,2209cdaf3cf6cc58,de45d5b04d4f22a8
1e3f50b09abc7275,random_25,two_corridor,recurring,24,201,2903,0,2.0,400,123,0.3075,16,0.16,0.18416666666666667,0.3966318234610917,0.4372822299651568,2,12,12,122,94,0.000210709,0.000367708,0.00126425,0.010021421999999997,0.018912663,0.033539125,0,False,3469e51f1b18badd,de45d5b04d4f22a8
e0cf03eee62b221a,random_25,two_corridor,recurring,24,201,4307,0,2.0,400,143,0.3575,48,0.48,0.15083333333333335,0.19599303135888502,0.19599303135888502,2,12,12,143,107,0.000345,0.000367667,0.001274458,0.011367667000000005,0.01960287800000002,0.035706708,0,False,c0da0d74ddee5340,de45d5b04d4f22a8
a2a1e29f61f9caf2,top_10,two_corridor,recurring,24,201,0,0,2.0,400,105,0.2625,21,0.21,0.175,0.5152439024390244,0.6469221835075494,2,6,6,105,86,0.000205584,0.000390666,0.000638874,0.009183878999999992,0.019066913999999997,0.032151959,0,False,cd17dd8b9bb7576e,de45d5b04d4f22a8
04a958639beade14,top_25,two_corridor,recurring,24,201,0,0,2.0,400,128,0.32,21,0.21,0.14666666666666667,0.3208478513356562,0.3208478513356562,2,12,10,128,100,0.000214125,0.000391708,0.0010793320000000001,0.010559212999999996,0.019206332000000013,0.03425225,0,False,7f38af8bf2a8e372,de45d5b04d4f22a8
0f9733906e27b9ce,repair_all,two_corridor,recurring,24,201,0,0,2.0,400,104,0.26,29,0.29,0.16708333333333333,0.0,0.0,2,46,42,104,78,0.000205,0.00036987399999999996,0.004547453999999999,0.008303581,0.019667888000000005,0.036123167,0,False,44a7531ac80f433f,de45d5b04d4f22a8
5470535cc9fa1bec,no_update,two_corridor,recurring,24,202,0,0,2.0,400,75,0.1875,32,0.32,0.18541666666666667,0.0,0.0,0,0,0,75,55,0.0,0.0,0.0,0.005926212000000001,0.019635545999999986,0.028096125,0,False,df5ecbb0d41de36e,61ddfd576f05a3de
6dd73b60def4dc06,lazy_0,two_corridor,recurring,24,202,0,0,2.0,400,90,0.225,49,0.49,0.14333333333333334,0.49473180076628354,0.49473180076628354,2,0,0,90,68,0.000212416,0.000434959,0.0,0.007296751,0.019281084999999993,0.029799583,0,False,542b911efc6e9293,61ddfd576f05a3de
dd514e3f62700f17,random_10,two_corridor,recurring,24,202,1701,0,2.0,400,96,0.24,9,0.09,0.15916666666666668,0.4581736909323116,0.5507662835249042,2,6,6,96,63,0.000199375,0.00042091700000000004,0.000638209,0.006684628000000001,0.019127002000000004,0.029706833,0,False,22dfa6f451dd924c,61ddfd576f05a3de
bdd5bae3b10f8c8a,random_10,two_corridor,recurring,24,202,2903,0,2.0,400,64,0.16,11,0.11,0.14291666666666666,0.5866858237547893,0.7624521072796935,2,6,6,64,45,0.000199791,0.00042287499999999997,0.000635041,0.004832584,0.018961282,0.027670292,0,False,6fff14c9e416e7fd,61ddfd576f05a3de
b18f100cd659bd00,random_10,two_corridor,recurring,24,202,4307,0,2.0,400,73,0.1825,26,0.26,0.14833333333333334,0.6135057471264368,0.6628352490421456,2,6,6,73,54,0.000209542,0.000435459,0.000646875,0.005815041000000002,0.019241391000000004,0.028930291,0,False,1361a228102a2eca,61ddfd576f05a3de
e3d198e2e85d31cf,random_25,two_corridor,recurring,24,202,1701,0,2.0,400,134,0.335,26,0.26,0.16708333333333333,0.2123243933588761,0.2123243933588761,2,12,11,133,87,0.000199583,0.000401916,0.001183461,0.009287581999999997,0.019761091,0.033613917,0,False,0fcc42e3a851669d,61ddfd576f05a3de
333b6761a09f6eab,random_25,two_corridor,recurring,24,202,2903,0,2.0,400,86,0.215,22,0.22,0.17875,0.3789910600255428,0.3789910600255428,2,12,12,86,64,0.000356167,0.00043012499999999995,0.001291417,0.00685629,0.019126415000000008,0.030746166,0,False,3a19e5aa7b1034cf,61ddfd576f05a3de
