method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
exact_even_G5,152753,warehouse_small_narrow_kiva,stationary,3715,1.8575,1,5,5,0,0.10135790099999999,48.533076099,92.00024866699823
js_cap_G5,152753,warehouse_small_narrow_kiva,stationary,3749,1.8745,1,5,5,0,0.10103467499999999,47.948136229,89.68312365200836
random_G5,152753,warehouse_small_narrow_kiva,stationary,3475,1.7375,1,5,5,0,0.021813200999999997,46.828571938,89.9049588519847
bootstrap_only,175381,warehouse_small_narrow_kiva,abrupt,3631,1.8155,1,0,0,0,0.072958939,50.56377092800001,103.39237464900361
context_memory_B25,175381,warehouse_small_narrow_kiva,abrupt,3903,1.9515,1,9,25,0,0.101848437,52.799202823999984,106.49989673902746
context_no_reactivation_B25,175381,warehouse_small_narrow_kiva,abrupt,3883,1.9415,1,9,25,0,0.10936921599999999,51.864738386,108.5041549349844
exact_even_B25,175381,warehouse_small_narrow_kiva,abrupt,3874,1.937,1,25,25,0,0.261733312,50.954862817999995,109.51637277100235
exact_even_G4,175381,warehouse_small_narrow_kiva,abrupt,3687,1.8435,1,4,4,0,0.17819094100000002,49.66209599999999,105.09478566399775
exact_even_G5,175381,warehouse_small_narrow_kiva,abrupt,3868,1.934,1,5,5,0,0.161314189,50.05563708999999,103.58629968800233
js_cap_G5,175381,warehouse_small_narrow_kiva,abrupt,3708,1.854,1,5,5,0,0.166001509,52.368723062000015,111.79223145698779
random_G5,175381,warehouse_small_narrow_kiva,abrupt,3905,1.9525,1,5,5,0,0.08957895499999999,53.494945211000015,111.41825859999517
bootstrap_only,175381,warehouse_small_narrow_kiva,recurrent,3692,1.846,1,0,0,0,0.003047544,46.507274466,92.26258530898485
context_memory_B25,175381,warehouse_small_narrow_kiva,recurrent,3863,1.9315,1,10,25,0,0.107118767,49.140786826999985,94.9997845509788
context_no_reactivation_B25,175381,warehouse_small_narrow_kiva,recurrent,3880,1.94,1,10,25,0,0.104700816,44.52180712900001,91.77164031699067
exact_even_B25,175381,warehouse_small_narrow_kiva,recurrent,3909,1.9545,1,25,25,0,0.357939432,46.90131414200001,94.78677504899679
exact_even_G4,175381,warehouse_small_narrow_kiva,recurrent,3553,1.7765,1,4,4,0,0.089400319,48.20713347600002,92.98751901197829
exact_even_G5,175381,warehouse_small_narrow_kiva,recurrent,3925,1.9625,1,5,5,0,0.150398631,44.35804386599998,88.50223904600716
js_cap_G5,175381,warehouse_small_narrow_kiva,recurrent,3893,1.9465,1,5,5,0,0.021610090999999998,45.90097120499999,89.42913118601427
random_G5,175381,warehouse_small_narrow_kiva,recurrent,3897,1.9485,1,5,5,0,0.021297136,47.029271007000006,93.28224664201844
bootstrap_only,175381,warehouse_small_narrow_kiva,stationary,3900,1.95,1,0,0,0,0.004058578,49.455817905,88.59863840299658
context_memory_B25,175381,warehouse_small_narrow_kiva,stationary,3796,1.898,1,9,25,0,0.09379599999999999,51.46199982600001,97.10099581300165
context_no_reactivation_B25,175381,warehouse_small_narrow_kiva,stationary,3652,1.826,1,7,25,0,0.18787286800000003,50.803072698,94.61594207800226
exact_even_B25,175381,warehouse_small_narrow_kiva,stationary,3791,1.8955,1,25,25,0,0.31764934600000005,52.19077524,101.69534833301441
exact_even_G4,175381,warehouse_small_narrow_kiva,stationary,3895,1.9475,1,4,4,0,0.024646581,53.961565017999995,96.90768030099571
exact_even_G5,175381,warehouse_small_narrow_kiva,stationary,3906,1.953,1,5,5,0,0.02723502,52.59296640699997,94.68448258601711
js_cap_G5,175381,warehouse_small_narrow_kiva,stationary,3715,1.8575,1,5,5,0,0.096853691,50.88996360299999,95.58364856100525
