scenario,map_id,map_sha256,agents,root_seed,workload,method,num_task_finished,throughput_per_timestep,generator_calls,post_bootstrap_generation_count,post_bootstrap_reactivation_count,post_bootstrap_publication_count,effective_guidance_switch_count,safety_passed,invariants_passed,task_tape_manifest_sha256,release_projection_fingerprint,reset_causal_fingerprint,pairing_fingerprint
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,abrupt,context_no_reactivation_B25,4624,2.312,8,7,0,7,7,true,true,0d5b55408954e02d257949c54f20f998f31ebc42c7949706955a6cf09093b153,01855bd82f382176428c56128ab8afb259efda9785538b6f2e35bc2f22db7e33,c1eafec7b12db901e272559f2cbc369b286ad18d4320587c22c820e223f728c7,99fa1c39e9653c0319700d032ae2e6625c401d4445ae7e1e8321d0939da99987
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,abrupt,context_memory_B25,4610,2.305,7,6,1,7,7,true,true,0d5b55408954e02d257949c54f20f998f31ebc42c7949706955a6cf09093b153,01855bd82f382176428c56128ab8afb259efda9785538b6f2e35bc2f22db7e33,c1eafec7b12db901e272559f2cbc369b286ad18d4320587c22c820e223f728c7,99fa1c39e9653c0319700d032ae2e6625c401d4445ae7e1e8321d0939da99987
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,abrupt,exact_even_B25,4596,2.298,26,25,0,25,25,true,true,0d5b55408954e02d257949c54f20f998f31ebc42c7949706955a6cf09093b153,01855bd82f382176428c56128ab8afb259efda9785538b6f2e35bc2f22db7e33,c1eafec7b12db901e272559f2cbc369b286ad18d4320587c22c820e223f728c7,99fa1c39e9653c0319700d032ae2e6625c401d4445ae7e1e8321d0939da99987
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,bootstrap_only,4558,2.279,1,0,0,0,0,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,exact_even_G4,4234,2.117,5,4,0,4,4,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,exact_even_G5,4618,2.309,6,5,0,5,5,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,random_G5,4398,2.199,6,5,0,5,5,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,js_cap_G5,4522,2.261,6,5,0,5,5,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,context_no_reactivation_B25,4619,2.3095,11,10,0,10,10,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,context_memory_B25,4614,2.307,7,6,5,11,11,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,664860,recurrent,exact_even_B25,4628,2.314,26,25,0,25,25,true,true,1818e257669bcc2277217a01ed41fc0a4a059a89c52cef8cc9c0e4dab6710ad4,a64e74bdecb4a850305c8bc8cc91c3b22cd44f5ad0a748a45e69dcc4fd38a909,470dc6458c66947d189d670320ce0b692baa70267536fe8558bd67ac59d6e7e3,ae73900a367590ec36c842b3fc9872d9eab435633eb394e6dfe582af787c2e57
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,bootstrap_only,4625,2.3125,1,0,0,0,0,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,exact_even_G4,4611,2.3055,5,4,0,4,4,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,exact_even_G5,4612,2.306,6,5,0,5,5,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,random_G5,4576,2.288,6,5,0,5,5,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,js_cap_G5,4593,2.2965,6,5,0,5,5,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,context_no_reactivation_B25,4589,2.2945,9,8,0,8,8,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,context_memory_B25,4581,2.2905,5,4,5,9,9,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,stationary,exact_even_B25,4608,2.304,26,25,0,25,25,true,true,72d0aff2a84dd3b028b7470a989592c763a49cd3aa07fcc648781144d3a11919,4413b41572e41fed136ee26f9ce7688dbe1672c612e8a5a0c6f0cd5058498285,b6c4ea528dab2121e002c2780483cbf7f8eca85ec61e4159f1112a2b0c369a64,06874836cbede74308191f3909b6a93885d93332d61be6f860384abb864b6898
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,bootstrap_only,4625,2.3125,1,0,0,0,0,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,exact_even_G4,4518,2.259,5,4,0,4,4,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,exact_even_G5,4607,2.3035,6,5,0,5,5,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,random_G5,4596,2.298,6,5,0,5,5,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,js_cap_G5,4585,2.2925,6,5,0,5,5,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,context_no_reactivation_B25,4631,2.3155,9,8,0,8,8,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,context_memory_B25,4631,2.3155,8,7,1,8,8,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,abrupt,exact_even_B25,4631,2.3155,26,25,0,25,25,true,true,14841e7d15436441b3bbe146a2420139e6fa2f89d0e9ec6a43df135428cbf357,a20b0b9fa711c0df02f195e4242ce314154edb5065ccc25a3002668043e44314,01893ef233ca980777e5c326aba92d7c3aca2df975b34edf8d4f9434d54ec98b,b160ab73490ac9eec1237a2d9fff0e166ce7c175408df639bb637915928b5aa5
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,bootstrap_only,4576,2.288,1,0,0,0,0,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,exact_even_G4,4284,2.142,5,4,0,4,4,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,exact_even_G5,4625,2.3125,6,5,0,5,5,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,random_G5,4615,2.3075,6,5,0,5,5,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,js_cap_G5,4583,2.2915,6,5,0,5,5,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,context_no_reactivation_B25,4627,2.3135,8,7,0,7,7,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,context_memory_B25,4655,2.3275,6,5,2,7,7,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,253714,recurrent,exact_even_B25,4634,2.317,26,25,0,25,25,true,true,a0c04b5628ccc8c9e4981acac560c3f2b2bf5f1fc14784a6caf66f3c4ba458c4,b266dcf5614df41b005eb235ca820d6fb3a325f7a32dcf6101fac8e5cd970c07,d9e609a8f440c6d779ed47c77fbbe2490c9d83212444be09674fbcfcd069b29f,223bd3da6b74a9ae5f9c063330e8e2242eaa98638445f79cca0a8618320b43c0
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,bootstrap_only,3900,1.95,1,0,0,0,0,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,exact_even_G4,4392,2.196,5,4,0,4,4,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,exact_even_G5,4354,2.177,6,5,0,5,5,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,random_G5,4317,2.1585,6,5,0,5,5,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,js_cap_G5,4568,2.284,6,5,0,5,5,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,context_no_reactivation_B25,4525,2.2625,8,7,0,7,7,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,context_memory_B25,4560,2.28,3,2,5,7,7,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,stationary,exact_even_B25,4601,2.3005,26,25,0,25,25,true,true,fc6aaa7ede61913a1c7e992c39d921af50df680c78b638a8b4c19689e99da6bb,12d6f6208d55f2234a3d3340b47735ee556e9e87ba615d09f9eed4c3feddb211,2dddad49e119dcb65c5b256a983f502c6016c487209750fd17fe91a100f84b86,1ee1c7de685b1e904cb720e69c9b3e46f52ba310161f3722b8b52dd518d160fb
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,bootstrap_only,4603,2.3015,1,0,0,0,0,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,exact_even_G4,4588,2.294,5,4,0,4,4,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,exact_even_G5,4611,2.3055,6,5,0,5,5,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,random_G5,4531,2.2655,6,5,0,5,5,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,js_cap_G5,4572,2.286,6,5,0,5,5,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,context_no_reactivation_B25,4627,2.3135,8,7,0,7,7,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,context_memory_B25,4600,2.3,6,5,3,8,8,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
regular_r020,warehouse_small_kiva,0e597b0c8ec25414d96bf2080ff5a60bbd3bb8f33f3622965807b7746f8a27dd,255,962860,abrupt,exact_even_B25,4618,2.309,26,25,0,25,25,true,true,5b95c2f14e0b05720b02f4e1ced391b1ee2be80067f18a0801619cdd20aa0bb2,ce220ad18caa96073d6b0a7c859fe315cf6225827363041865e3b235c417826f,9e7862e101190f8a9ad278f6818d24483356484728d0c280c29ace486bd05412,eb1e8198b1305cd93eca8405d32e4235e94505df205acb9abc69fddf518b75e4
