method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3883,1.9415,1,7,25,0,2.544580142,9.070348767999997,14.511963162571192
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3921,1.9605,1,25,25,0,9.855782928,10.638883469,26.67663759738207
bootstrap_only,26,warehouse_small_narrow_kiva,recurrent,3810,1.905,1,0,0,0,0.021599058,6.208839906,8.092049319297075
context_dualcap_G4S5,26,warehouse_small_narrow_kiva,recurrent,3898,1.949,1,5,5,0,1.7177557049999999,9.486613303000002,14.500610936433077
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3866,1.933,1,9,25,0,2.182024058,8.733948271000001,13.806653026491404
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3927,1.9635,1,25,25,0,8.710991697,10.343157796999996,24.752897534519434
bootstrap_only,26,warehouse_small_narrow_kiva,stationary,3814,1.907,1,0,0,0,0.643941883,5.834270228000003,8.419859040528536
context_dualcap_G4S5,26,warehouse_small_narrow_kiva,stationary,3959,1.9795,1,5,5,0,0.063650368,6.1300205079999985,9.05698773637414
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3964,1.982,1,7,25,0,0.48147389100000004,6.674448291000002,9.678779747337103
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3964,1.982,1,25,25,0,3.136065279,7.363517748000001,13.90999175235629
