run_id,scenario_id,method,map_id,workload,n_agents,horizon,decision_interval,shift_steps,task_tape_hash,layout_seed,start_seed,task_seed,execution_seed,controller_seed,completed,throughput,total_wait,active_agent_steps,wait_rate,path_length,shortest_path_length,refresh_count,bootstrap_refresh_count,refresh_rate,budget_violation,wall_time_seconds,controller_seconds,refresh_seconds,bootstrap_refresh_seconds,route_plan_seconds,collision_count,deadlocked
5370398525acbd8a,655a94d17bb23415,periodic_50,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,15671,84,0.336,882,6000,0.147,5118,1538,5,1,0.1,0,0.043219084,3.1208000000000003e-05,0.011144916,0.002633666,0.019633164000000005,0,False
7ff98b966dc4ad52,655a94d17bb23415,drift_25,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12975,128,0.512,625,6000,0.10416666666666667,5375,2226,13,1,0.26,0,0.06740575,5.7082999999999995e-05,0.030079292,0.002562584,0.022500464999999987,0,False
46f580522c95c134,655a94d17bb23415,drift_10,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12928,76,0.304,857,6000,0.14283333333333334,5143,1422,5,1,0.1,0,0.042504708,4.833300000000001e-05,0.012263042,0.002693417,0.018426585000000002,0,False
9dfc0f2a25e3a0a1,655a94d17bb23415,betg_25,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12206,85,0.34,648,6000,0.108,5352,1484,13,1,0.26,0,0.104333625,0.039383709999999995,0.030469622999999994,0.00256175,0.020624701000000006,0,False
22fa6ad063fbab53,655a94d17bb23415,betg_10,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12165,84,0.336,882,6000,0.147,5118,1538,5,1,0.1,0,0.080813875,0.036800423,0.011137583000000001,0.002584958,0.02007966800000001,0,False
0538378bec9b491f,f15f42489024774d,shortest,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,24031,49,0.196,1163,6000,0.19383333333333333,4837,881,0,0,0.0,0,0.020889708,0.0,0.0,0.0,0.01587596200000001,0,False
f44883a415f0f427,f15f42489024774d,always_refresh,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,31276,145,0.58,400,6000,0.06666666666666667,5600,2465,50,1,1.0,0,0.156857542,9.964e-06,0.11485145699999999,0.002635,0.024312335,0,False
dc173f911062eaa5,f15f42489024774d,always_reuse,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,28486,49,0.196,1163,6000,0.19383333333333333,4837,881,1,1,0.02,0,0.029926,8.793999999999999e-06,0.002673334,0.002673334,0.017325422000000007,0,False
0588304b0cf529f8,f15f42489024774d,periodic_20,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,25641,77,0.308,543,6000,0.0905,5457,1389,13,1,0.26,0,0.064487708,3.4499e-05,0.030822539999999995,0.002644,0.019985086,0,False
9b72c5daccd0a9b7,f15f42489024774d,periodic_50,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,25671,85,0.34,882,6000,0.147,5118,1484,5,1,0.1,0,0.04507925,3.0462000000000008e-05,0.011701958,0.002556791,0.020207954000000007,0,False
5c652763a7f38696,f15f42489024774d,drift_25,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22975,83,0.332,653,6000,0.10883333333333334,5347,1475,13,1,0.26,0,0.063437458,5.504000000000001e-05,0.029234125,0.00264625,0.020911496,0,False
549ebd898f65a711,f15f42489024774d,drift_10,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22928,48,0.192,983,6000,0.16383333333333333,5017,905,5,1,0.1,0,0.03950625,4.8875e-05,0.012159124999999998,0.002578334,0.017025707000000005,0,False
fc7af6150ed06408,f15f42489024774d,betg_25,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22206,95,0.38,615,6000,0.1025,5385,1643,12,1,0.24,0,0.103062458,0.03910491899999999,0.028047418,0.002597167,0.02108442799999998,0,False
497bd51b71d011d5,f15f42489024774d,betg_10,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22165,85,0.34,882,6000,0.147,5118,1484,5,1,0.1,0,0.082716416,0.03689629700000001,0.011740042,0.002554417,0.020742289000000007,0,False
d21208f1edb2f86e,865ba087f91821ee,shortest,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,4031,70,0.28,1037,6000,0.17283333333333334,4963,1221,0,0,0.0,0,0.020257542,0.0,0.0,0.0,0.014411079,0,False
21dcdc4ff8eb472d,865ba087f91821ee,always_refresh,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,11276,136,0.544,414,6000,0.069,5586,2385,50,1,1.0,0,0.156758917,1.0120999999999997e-05,0.113770959,0.00251475,0.025715497000000014,0,False
300d9be175b32de2,865ba087f91821ee,always_reuse,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,8486,70,0.28,1037,6000,0.17283333333333334,4963,1221,1,1,0.02,0,0.032139166,8.333999999999998e-06,0.002397083,0.002397083,0.01821954000000001,0,False
5fe54a740fbda9f9,865ba087f91821ee,periodic_20,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,5641,83,0.332,595,6000,0.09916666666666667,5405,1540,13,1,0.26,0,0.063451375,3.491600000000001e-05,0.030471289999999998,0.002445708,0.019621458000000012,0,False
1421f5957c358212,865ba087f91821ee,periodic_50,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,5671,108,0.432,845,6000,0.14083333333333334,5155,2009,5,1,0.1,0,0.048579875,3.1668e-05,0.011840875,0.002376417,0.02266216299999999,0,False
73dd2498ff52dc11,865ba087f91821ee,drift_25,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2975,83,0.332,662,6000,0.11033333333333334,5338,1434,13,1,0.26,0,0.063271417,5.603700000000001e-05,0.030208416000000002,0.002428917,0.01948009800000001,0,False
169d1698c65d700c,865ba087f91821ee,drift_10,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2928,73,0.292,995,6000,0.16583333333333333,5005,1346,5,1,0.1,0,0.044567292,4.9420000000000005e-05,0.012173749,0.002434708,0.01981630400000001,0,False
4857f25badec1d8e,865ba087f91821ee,betg_25,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2206,101,0.404,653,6000,0.10883333333333334,5347,1813,13,1,0.26,0,0.104641417,0.03949432799999999,0.029744334000000004,0.002491666,0.021162507000000004,0,False
f02aff0c1a6685e3,865ba087f91821ee,betg_10,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2165,108,0.432,845,6000,0.14083333333333334,5155,2009,5,1,0.1,0,0.086223916,0.037215874,0.011623792,0.002425375,0.02318750200000002,0,False
91a2d1ccc0a7f4bb,ec467b12ec864d5d,shortest,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,14031,80,0.32,1034,6000,0.17233333333333334,4966,1441,0,0,0.0,0,0.021926917,0.0,0.0,0.0,0.015475416999999988,0,False
5a01b4bbd477bb3d,ec467b12ec864d5d,always_refresh,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,21276,136,0.544,517,6000,0.08616666666666667,5483,2386,50,1,1.0,0,0.156696416,1.0254000000000004e-05,0.11714237700000003,0.002670584,0.02291546700000001,0,False
3c5d2acc6c18156e,ec467b12ec864d5d,always_reuse,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,18486,80,0.32,1034,6000,0.17233333333333334,4966,1441,1,1,0.02,0,0.033996708,8.955999999999999e-06,0.002659,0.002659,0.019443300000000007,0,False
e5cef316cc1352b6,ec467b12ec864d5d,periodic_20,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,15641,105,0.42,557,6000,0.09283333333333334,5443,1927,13,1,0.26,0,0.069159709,3.446000000000001e-05,0.030933209000000003,0.002627458,0.023657172999999997,0,False
75b87e76859af7fa,ec467b12ec864d5d,periodic_50,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,15671,67,0.268,826,6000,0.13766666666666666,5174,1272,5,1,0.1,0,0.043408292,3.2125000000000015e-05,0.01179046,0.002587292,0.019519288000000013,0,False
96e41f710e068519,ec467b12ec864d5d,drift_25,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12975,103,0.412,711,6000,0.1185,5289,1892,13,1,0.26,0,0.067403334,5.449800000000001e-05,0.03083529,0.0025895,0.022491747000000006,0,False
a08b52de4d742e2d,ec467b12ec864d5d,drift_10,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12928,65,0.26,805,6000,0.13416666666666666,5195,1272,5,1,0.1,0,0.042290084,5.0623999999999995e-05,0.011839249,0.002582791,0.018846495,0,False
5e81c8e05b400e15,ec467b12ec864d5d,betg_25,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12206,105,0.42,557,6000,0.09283333333333334,5443,1927,13,1,0.26,0,0.108798291,0.039758458999999996,0.030689002,0.002657083,0.02361732899999998,0,False
140cd02b65428e2f,ec467b12ec864d5d,betg_10,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12165,67,0.268,826,6000,0.13766666666666666,5174,1272,5,1,0.1,0,0.080956833,0.037116211999999996,0.012063792,0.002611584,0.019558165000000013,0,False
9507b7f76a46bc0b,02aebdc86f1e1eed,shortest,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,24031,82,0.328,1081,6000,0.18016666666666667,4919,1505,0,0,0.0,0,0.021049917,0.0,0.0,0.0,0.014768868999999999,0,False
4a342e84c8840d32,02aebdc86f1e1eed,always_refresh,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,31276,174,0.696,418,6000,0.06966666666666667,5582,3027,50,1,1.0,0,0.158629708,9.789e-06,0.11347321,0.002643833,0.026342829,0,False
5b468a9bb9752801,02aebdc86f1e1eed,always_reuse,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,28486,82,0.328,1081,6000,0.18016666666666667,4919,1505,1,1,0.02,0,0.034623125,8.171e-06,0.002702458,0.002702458,0.020019533000000013,0,False
706261c9b6f6d44e,02aebdc86f1e1eed,periodic_20,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,25641,85,0.34,562,6000,0.09366666666666666,5438,1644,13,1,0.26,0,0.062844625,3.5205000000000006e-05,0.028924835000000003,0.002555708,0.020675700999999994,0,False
0643af71e162af77,02aebdc86f1e1eed,periodic_50,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,25671,83,0.332,875,6000,0.14583333333333334,5125,1550,5,1,0.1,0,0.04514525,3.6707e-05,0.012090083,0.002693458,0.020268947999999995,0,False
156ee00106f81c97,02aebdc86f1e1eed,drift_25,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22975,81,0.324,643,6000,0.10716666666666666,5357,1522,13,1,0.26,0,0.06348375,5.625300000000001e-05,0.030166250000000002,0.002668292,0.019999790000000003,0,False
b6f02bb7a579cb0f,02aebdc86f1e1eed,drift_10,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22928,67,0.268,877,6000,0.14616666666666667,5123,1258,5,1,0.1,0,0.0441675,5.1255e-05,0.0121655,0.002551625,0.019887539000000003,0,False
9a99e9b7f81a761c,02aebdc86f1e1eed,betg_25,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22206,80,0.32,580,6000,0.09666666666666666,5420,1523,13,1,0.26,0,0.101727375,0.03905,0.029008833,0.002623167,0.020451302000000015,0,False
07713a2fb2ce106c,02aebdc86f1e1eed,betg_10,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22165,83,0.332,875,6000,0.14583333333333334,5125,1550,5,1,0.1,1,0.082153,0.03625037400000001,0.011927417,0.002679708,0.020833665999999997,0,False
