run_id,scenario_id,method,map_id,workload,n_agents,horizon,decision_interval,shift_steps,task_tape_hash,layout_seed,start_seed,task_seed,execution_seed,controller_seed,completed,throughput,total_wait,active_agent_steps,wait_rate,path_length,shortest_path_length,refresh_count,bootstrap_refresh_count,refresh_rate,budget_violation,wall_time_seconds,controller_seconds,refresh_seconds,bootstrap_refresh_seconds,route_plan_seconds,collision_count,deadlocked
0588304b0cf529f8,f15f42489024774d,periodic_20,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,25641,77,0.308,543,6000,0.0905,5457,1389,13,1,0.26,0,0.062328166,3.245400000000001e-05,0.029864374000000006,0.00251125,0.019241531000000006,0,False
9b72c5daccd0a9b7,f15f42489024774d,periodic_50,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,25671,85,0.34,882,6000,0.147,5118,1484,5,1,0.1,0,0.043851,2.9710000000000002e-05,0.01152475,0.002532541,0.019515499000000013,0,False
5c652763a7f38696,f15f42489024774d,drift_25,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22975,83,0.332,653,6000,0.10883333333333334,5347,1475,13,1,0.26,0,0.062439417,5.312200000000001e-05,0.028514334000000002,0.00258575,0.020669405,0,False
549ebd898f65a711,f15f42489024774d,drift_10,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22928,80,0.32,799,6000,0.13316666666666666,5201,1414,6,1,0.12,0,0.045979708,4.6082e-05,0.013973458,0.002526875,0.01941388400000001,0,False
fc7af6150ed06408,f15f42489024774d,betg_25,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22206,85,0.34,688,6000,0.11466666666666667,5312,1488,6,1,0.12,1,0.084458791,0.038213338,0.013683376,0.002597041,0.019575914000000014,0,False
497bd51b71d011d5,f15f42489024774d,betg_10,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,22165,37,0.148,908,6000,0.15133333333333332,5092,692,5,1,0.1,1,0.072720125,0.03505203899999999,0.012217125,0.002515083,0.01577400299999999,0,False
d21208f1edb2f86e,865ba087f91821ee,shortest,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,4031,70,0.28,1037,6000,0.17283333333333334,4963,1221,0,0,0.0,0,0.020882125,0.0,0.0,0.0,0.015029581000000016,0,False
21dcdc4ff8eb472d,865ba087f91821ee,always_refresh,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,11276,136,0.544,414,6000,0.069,5586,2385,50,1,1.0,0,0.1517095,8.127999999999999e-06,0.11126837700000003,0.002352625,0.02384774700000001,0,False
300d9be175b32de2,865ba087f91821ee,always_reuse,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,8486,70,0.28,1037,6000,0.17283333333333334,4963,1221,0,1,0.0,0,0.02935175,6.956999999999995e-06,0.0,0.002347333,0.018081424999999984,0,False
5fe54a740fbda9f9,865ba087f91821ee,periodic_20,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,5641,83,0.332,595,6000,0.09916666666666667,5405,1540,13,1,0.26,0,0.061569583,3.1252000000000005e-05,0.029530953999999998,0.002330917,0.018997210000000007,0,False
1421f5957c358212,865ba087f91821ee,periodic_50,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,5671,108,0.432,845,6000,0.14083333333333334,5155,2009,5,1,0.1,0,0.046911875,2.9084999999999993e-05,0.011448832999999999,0.002376375,0.021719703,0,False
73dd2498ff52dc11,865ba087f91821ee,drift_25,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2975,77,0.308,678,6000,0.113,5322,1420,13,1,0.26,0,0.060566042,5.2706e-05,0.029254206000000005,0.002358708,0.018709828999999987,0,False
169d1698c65d700c,865ba087f91821ee,drift_10,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2928,95,0.38,850,6000,0.14166666666666666,5150,1728,6,1,0.12,0,0.048165417,4.7330000000000016e-05,0.013845665,0.002349417,0.020880330000000006,0,False
